value,1.3554E-19,0.01045,0.00045
value,1.2229E-19,0.01135,0.00045
value,1.1214E-19,0.01225,0.00045
value,1.0458E-19,0.01315,0.00045
value,9.7488E-20,0.01405,0.00045
value,9.0135E-20,0.01495,0.00045
value,8.3534E-20,0.01585,0.00045
value,7.8699E-20,0.01675,0.00045
value,7.3349E-20,0.01765,0.00045
value,7.1770E-20,0.01855,0.00045
value,6.7527E-20,0.01945,0.00045
value,6.2681E-20,0.02035,0.00045
value,6.3546E-20,0.02125,0.00045
value,5.5613E-20,0.02215,0.00045
value,5.4822E-20,0.02305,0.00045
value,5.3151E-20,0.02395,0.00045
value,5.1730E-20,0.02485,0.00045
value,5.4045E-20,0.02575,0.00045
value,5.2467E-20,0.02665,0.00045
value,4.3040E-20,0.02755,0.00045
value,3.8867E-20,0.02845,0.00045
value,4.1136E-20,0.02935,0.00045
value,4.1066E-20,0.03025,0.00045
value,4.0473E-20,0.03115,0.00045
value,4.0041E-20,0.03205,0.00045
value,3.7965E-20,0.03295,0.00045
value,3.5555E-20,0.03385,0.00045
value,3.3778E-20,0.03475,0.00045
value,3.2952E-20,0.03565,0.00045
value,3.2326E-20,0.03655,0.00045
value,3.1949E-20,0.03745,0.00045
value,3.1009E-20,0.03835,0.00045
value,3.1651E-20,0.03925,0.00045
value,3.0321E-20,0.04015,0.00045
value,3.0496E-20,0.04105,0.00045
value,2.8940E-20,0.04195,0.00045
value,2.9410E-20,0.04285,0.00045
value,2.7621E-20,0.04375,0.00045
value,2.7995E-20,0.04465,0.00045
value,2.6346E-20,0.04555,0.00045
value,2.6616E-20,0.04645,0.00045
value,2.6385E-20,0.04735,0.00045
value,2.5978E-20,0.04825,0.00045
value,2.7596E-20,0.04915,0.00045
value,2.7098E-20,0.05005,0.00045
value,2.5913E-20,0.05095,0.00045
value,2.5309E-20,0.05185,0.00045
value,2.3659E-20,0.05275,0.00045
value,2.4191E-20,0.05365,0.00045
value,2.4794E-20,0.05455,0.00045
value,1.6841E-20,0.05545,0.00045
value,1.6220E-20,0.05635,0.00045
value,1.8868E-20,0.05725,0.00045
value,1.8704E-20,0.05815,0.00045
value,2.0246E-20,0.05905,0.00045
value,2.0188E-20,0.05995,0.00045
value,2.0166E-20,0.06085,0.00045
value,1.9608E-20,0.06175,0.00045
value,1.9363E-20,0.06265,0.00045
value,1.8621E-20,0.06355,0.00045
value,2.0010E-20,0.06445,0.00045
value,1.8823E-20,0.06535,0.00045
value,1.8501E-20,0.06625,0.00045
value,1.7884E-20,0.06715,0.00045
value,1.8228E-20,0.06805,0.00045
value,1.7416E-20,0.06895,0.00045
value,1.7401E-20,0.06985,0.00045
value,1.7887E-20,0.07075,0.00045
value,1.7461E-20,0.07165,0.00045
value,1.7489E-20,0.07255,0.00045
value,1.6510E-20,0.07345,0.00045
value,1.5175E-20,0.07435,0.00045
value,1.6342E-20,0.07525,0.00045
value,1.5936E-20,0.07615,0.00045
value,1.6264E-20,0.07705,0.00045
value,1.5778E-20,0.07795,0.00045
value,1.5913E-20,0.07885,0.00045
value,1.6032E-20,0.07975,0.00045
value,1.5996E-20,0.08065,0.00045
value,1.5930E-20,0.08155,0.00045
value,1.5276E-20,0.08245,0.00045
value,1.4223E-20,0.08335,0.00045
value,1.3509E-20,0.08425,0.00045
value,1.3124E-20,0.08515,0.00045
value,1.4123E-20,0.08605,0.00045
value,1.3632E-20,0.08695,0.00045
value,1.3668E-20,0.08785,0.00045
value,9.3168E-21,0.08875,0.00045
value,1.2059E-20,0.08965,0.00045
value,1.2455E-20,0.09055,0.00045
value,1.2484E-20,0.09145,0.00045
value,1.2946E-20,0.09235,0.00045
value,1.2941E-20,0.09325,0.00045
value,1.2925E-20,0.09415,0.00045
value,1.2795E-20,0.09505,0.00045
value,1.2772E-20,0.09595,0.00045
value,1.2451E-20,0.09685,0.00045
value,1.2586E-20,0.09775,0.00045
value,1.3083E-20,0.09865,0.00045
value,6.9731E-20,0.09955,0.00247
value,1.1598E-19,0.10450,0.00450
value,1.0570E-19,0.11350,0.00450
value,1.1789E-19,0.12250,0.00450
value,8.0841E-20,0.13150,0.00450
value,8.4494E-20,0.14050,0.00450
value,7.9224E-20,0.14950,0.00450
value,8.9512E-20,0.15850,0.00450
value,6.9997E-20,0.16750,0.00450
value,6.3725E-20,0.17650,0.00450
value,5.7679E-20,0.18550,0.00450
value,5.7256E-20,0.19450,0.00450
value,5.8010E-20,0.20350,0.00450
value,4.6019E-20,0.21250,0.00450
value,4.6921E-20,0.22150,0.00450
value,5.4940E-20,0.23050,0.00450
value,5.0439E-20,0.23950,0.00450
value,3.6872E-20,0.24850,0.00450
value,3.7536E-20,0.25750,0.00450
value,3.9695E-20,0.26650,0.00450
value,4.0938E-20,0.27550,0.00450
value,4.1081E-20,0.28450,0.00450
value,3.2155E-20,0.29350,0.00450
value,3.9917E-20,0.30250,0.00450
value,4.4789E-20,0.31150,0.00450
value,3.8960E-20,0.32050,0.00450
