value,1.0253E-18,0.01045,0.00045
value,1.0144E-18,0.01135,0.00045
value,8.7471E-19,0.01225,0.00045
value,8.3153E-19,0.01315,0.00045
value,7.7684E-19,0.01405,0.00045
value,7.4608E-19,0.01495,0.00045
value,6.2524E-19,0.01585,0.00045
value,6.5347E-19,0.01675,0.00045
value,6.3230E-19,0.01765,0.00045
value,6.0428E-19,0.01855,0.00045
value,5.9029E-19,0.01945,0.00045
value,5.7333E-19,0.02035,0.00045
value,5.7683E-19,0.02125,0.00045
value,4.7023E-19,0.02215,0.00045
value,4.6236E-19,0.02305,0.00045
value,5.0631E-19,0.02395,0.00045
value,4.9343E-19,0.02485,0.00045
value,5.5579E-19,0.02575,0.00045
value,5.0537E-19,0.02665,0.00045
value,3.3480E-19,0.02755,0.00045
value,3.1296E-19,0.02845,0.00045
value,3.2760E-19,0.02935,0.00045
value,3.3715E-19,0.03025,0.00045
value,3.3312E-19,0.03115,0.00045
value,3.8838E-19,0.03205,0.00045
value,3.3688E-19,0.03295,0.00045
value,3.3164E-19,0.03385,0.00045
value,3.3318E-19,0.03475,0.00045
value,3.4765E-19,0.03565,0.00045
value,2.7956E-19,0.03655,0.00045
value,3.1167E-19,0.03745,0.00045
value,3.1467E-19,0.03835,0.00045
value,3.2240E-19,0.03925,0.00045
value,2.8960E-19,0.04015,0.00045
value,2.7907E-19,0.04105,0.00045
value,2.7013E-19,0.04195,0.00045
value,3.0342E-19,0.04285,0.00045
value,2.9598E-19,0.04375,0.00045
value,2.7658E-19,0.04465,0.00045
value,2.5470E-19,0.04555,0.00045
value,2.5582E-19,0.04645,0.00045
value,2.6301E-19,0.04735,0.00045
value,2.6162E-19,0.04825,0.00045
value,2.7221E-19,0.04915,0.00045
value,2.5477E-19,0.05005,0.00045
value,2.6221E-19,0.05095,0.00045
value,2.5957E-19,0.05185,0.00045
value,2.4632E-19,0.05275,0.00045
value,2.5658E-19,0.05365,0.00045
value,2.3741E-19,0.05455,0.00045
value,1.4994E-19,0.05545,0.00045
value,1.9233E-19,0.05635,0.00045
value,2.0686E-19,0.05725,0.00045
value,2.3468E-19,0.05815,0.00045
value,2.1855E-19,0.05905,0.00045
value,2.3002E-19,0.05995,0.00045
value,2.2871E-19,0.06085,0.00045
value,2.0986E-19,0.06175,0.00045
value,2.2211E-19,0.06265,0.00045
value,2.0550E-19,0.06355,0.00045
value,1.9546E-19,0.06445,0.00045
value,2.0666E-19,0.06535,0.00045
value,2.0004E-19,0.06625,0.00045
value,2.1110E-19,0.06715,0.00045
value,2.0524E-19,0.06805,0.00045
value,1.9806E-19,0.06895,0.00045
value,1.9960E-19,0.06985,0.00045
value,2.1849E-19,0.07075,0.00045
value,1.7999E-19,0.07165,0.00045
value,1.9837E-19,0.07255,0.00045
value,2.0954E-19,0.07345,0.00045
value,1.5948E-19,0.07435,0.00045
value,1.7618E-19,0.07525,0.00045
value,1.9693E-19,0.07615,0.00045
value,1.5807E-19,0.07705,0.00045
value,1.7754E-19,0.07795,0.00045
value,1.7869E-19,0.07885,0.00045
value,1.9308E-19,0.07975,0.00045
value,1.7770E-19,0.08065,0.00045
value,2.1323E-19,0.08155,0.00045
value,2.0087E-19,0.08245,0.00045
value,1.4349E-19,0.08335,0.00045
value,1.4137E-19,0.08425,0.00045
value,1.7087E-19,0.08515,0.00045
value,1.6615E-19,0.08605,0.00045
value,1.5094E-19,0.08695,0.00045
value,1.4222E-19,0.08785,0.00045
value,1.2311E-19,0.08875,0.00045
value,1.4988E-19,0.08965,0.00045
value,1.5968E-19,0.09055,0.00045
value,1.8068E-19,0.09145,0.00045
value,1.4890E-19,0.09235,0.00045
value,1.7422E-19,0.09325,0.00045
value,1.4595E-19,0.09415,0.00045
value,1.6212E-19,0.09505,0.00045
value,1.5690E-19,0.09595,0.00045
value,1.7138E-19,0.09685,0.00045
value,1.5856E-19,0.09775,0.00045
value,1.6609E-19,0.09865,0.00045
value,1.6159E-19,0.09955,0.00247
value,1.4718E-19,0.10450,0.00450
value,1.3675E-19,0.11350,0.00450
value,1.4914E-19,0.12250,0.00450
value,1.1780E-19,0.13150,0.00450
value,1.2135E-19,0.14050,0.00450
value,1.1822E-19,0.14950,0.00450
value,1.2431E-19,0.15850,0.00450
value,1.1297E-19,0.16750,0.00450
value,1.0027E-19,0.17650,0.00450
value,9.1571E-20,0.18550,0.00450
value,8.8041E-20,0.19450,0.00450
value,9.4976E-20,0.20350,0.00450
value,7.8233E-20,0.21250,0.00450
value,7.9007E-20,0.22150,0.00450
value,9.0171E-20,0.23050,0.00450
value,8.1316E-20,0.23950,0.00450
value,7.0687E-20,0.24850,0.00450
value,6.6781E-20,0.25750,0.00450
value,6.9841E-20,0.26650,0.00450
value,7.6817E-20,0.27550,0.00450
value,6.8392E-20,0.28450,0.00450
value,5.8769E-20,0.29350,0.00450
value,7.1320E-20,0.30250,0.00450
value,8.2372E-20,0.31150,0.00450
value,6.4223E-20,0.32050,0.00450
value,5.3614E-20,0.32950,0.00450
value,5.7252E-20,0.33850,0.00450
value,5.4876E-20,0.34750,0.00450
